algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+Drag,0.826657,10000,timsort-drag-minRunLen-128,38,55664,75582
Powersort+Drag,1.437344,10000,timsort-drag-minRunLen-128,39,55664,75539
Powersort+Drag,1.012571,10000,timsort-drag-minRunLen-128,40,55664,75550
Powersort+Drag,0.928172,10000,timsort-drag-minRunLen-128,41,55664,75595
Powersort+Drag,1.09314,10000,timsort-drag-minRunLen-128,42,55664,75543
Powersort+Drag,0.851547,10000,timsort-drag-minRunLen-128,43,55664,75578
Powersort+Drag,1.189332,10000,timsort-drag-minRunLen-128,44,55664,75554
Powersort+Drag,1.236267,10000,timsort-drag-minRunLen-128,45,55664,75592
Powersort+Drag,1.119402,10000,timsort-drag-minRunLen-128,46,55664,75573
Powersort+Drag,0.900447,10000,timsort-drag-minRunLen-128,47,55664,75570
Powersort+Drag,0.909713,10000,timsort-drag-minRunLen-128,48,55664,75588
Powersort+Drag,1.071646,10000,timsort-drag-minRunLen-128,49,55664,75554
Powersort+Drag,1.17025,10000,timsort-drag-minRunLen-128,50,55664,75588
Powersort+Drag,0.984063,10000,timsort-drag-minRunLen-128,51,55664,75554
Powersort+Drag,1.232001,10000,timsort-drag-minRunLen-128,52,55664,75551
Powersort+Drag,0.937579,10000,timsort-drag-minRunLen-128,53,55664,75570
Powersort+Drag,1.176588,10000,timsort-drag-minRunLen-128,54,55664,75574
Powersort+Drag,1.105031,10000,timsort-drag-minRunLen-128,55,55664,75571
Powersort+Drag,1.010356,10000,timsort-drag-minRunLen-128,56,55664,75567
Powersort+Drag,0.91441,10000,timsort-drag-minRunLen-128,57,55664,75559
Powersort+Drag,1.206089,10000,timsort-drag-minRunLen-128,58,55664,75564
Powersort+Drag,0.941002,10000,timsort-drag-minRunLen-128,59,55664,75574
Powersort+Drag,1.010217,10000,timsort-drag-minRunLen-128,60,55664,75600
Powersort+Drag,0.950877,10000,timsort-drag-minRunLen-128,61,55664,75554
Powersort+Drag,1.147353,10000,timsort-drag-minRunLen-128,62,55664,75543
Powersort+Drag,1.030396,10000,timsort-drag-minRunLen-128,63,55664,75557
Powersort+Drag,1.095795,10000,timsort-drag-minRunLen-128,64,55664,75584
Powersort+Drag,1.090859,10000,timsort-drag-minRunLen-128,65,55664,75539
Powersort+Drag,1.070915,10000,timsort-drag-minRunLen-128,66,55664,75571
Powersort+Drag,0.903386,10000,timsort-drag-minRunLen-128,67,55664,75540
Powersort+Drag,0.838995,10000,timsort-drag-minRunLen-128,68,55664,75549
Powersort+Drag,0.982196,10000,timsort-drag-minRunLen-128,69,55664,75587
Powersort+Drag,0.854796,10000,timsort-drag-minRunLen-128,70,55664,75573
Powersort+Drag,0.849793,10000,timsort-drag-minRunLen-128,71,55664,75516
Powersort+Drag,0.821195,10000,timsort-drag-minRunLen-128,72,55664,75570
Powersort+Drag,0.847333,10000,timsort-drag-minRunLen-128,73,55664,75583
Powersort+Drag,0.869937,10000,timsort-drag-minRunLen-128,74,55664,75560
Powersort+Drag,0.827842,10000,timsort-drag-minRunLen-128,75,55664,75585
Powersort+Drag,1.001495,10000,timsort-drag-minRunLen-128,76,55664,75575
Powersort+Drag,1.435058,10000,timsort-drag-minRunLen-128,77,55664,75551
