algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+costs,209.551018,1000000,runs-with-exp-len-1000,66,9625803,22644546
Powersort+costs,185.052758,1000000,runs-with-exp-len-1000,67,9571058,22296993
Powersort+costs,198.34541,1000000,runs-with-exp-len-1000,68,9664215,22887276
Powersort+costs,206.865174,1000000,runs-with-exp-len-1000,69,9600898,22369721
Powersort+costs,171.673886,1000000,runs-with-exp-len-1000,70,9704669,22839218
Powersort+costs,185.220244,1000000,runs-with-exp-len-1000,71,9600810,22470023
Powersort+costs,208.476162,1000000,runs-with-exp-len-1000,72,9611678,22914770
Powersort+costs,204.699024,1000000,runs-with-exp-len-1000,73,9648391,22371887
Powersort+costs,184.462492,1000000,runs-with-exp-len-1000,74,9686919,22503518
Powersort+costs,195.96412,1000000,runs-with-exp-len-1000,75,9651176,22841695
Powersort+costs,202.917208,1000000,runs-with-exp-len-1000,76,9598050,22545511
Powersort+costs,221.419381,1000000,runs-with-exp-len-1000,77,9693454,22979158
Powersort+costs,203.287138,1000000,runs-with-exp-len-1000,78,9596982,22350134
Powersort+costs,216.288658,1000000,runs-with-exp-len-1000,79,9583832,22306498
Powersort+costs,177.024522,1000000,runs-with-exp-len-1000,80,9657473,22524078
Powersort+costs,190.67627,1000000,runs-with-exp-len-1000,81,9662873,22757732
Powersort+costs,193.73311,1000000,runs-with-exp-len-1000,82,9677979,22510904
Powersort+costs,211.1608,1000000,runs-with-exp-len-1000,83,9738144,22922657
Powersort+costs,200.367529,1000000,runs-with-exp-len-1000,84,9644234,22496637
Powersort+costs,193.094851,1000000,runs-with-exp-len-1000,85,9674783,22389697
Powersort+costs,184.55899,1000000,runs-with-exp-len-1000,86,9583631,22213494
Powersort+costs,212.054555,1000000,runs-with-exp-len-1000,87,9654485,22460472
Powersort+costs,207.442514,1000000,runs-with-exp-len-1000,88,9598940,22165366
Powersort+costs,199.694367,1000000,runs-with-exp-len-1000,89,9691233,22398532
Powersort+costs,182.296039,1000000,runs-with-exp-len-1000,90,9737816,22811051
Powersort+costs,211.0723,1000000,runs-with-exp-len-1000,91,9608094,22588678
Powersort+costs,213.286744,1000000,runs-with-exp-len-1000,92,9690861,22418171
Powersort+costs,191.14553,1000000,runs-with-exp-len-1000,93,9614815,22298175
Powersort+costs,201.801371,1000000,runs-with-exp-len-1000,94,9621041,22499415
Powersort+costs,193.456437,1000000,runs-with-exp-len-1000,95,9508068,22542376
Powersort+costs,177.337012,1000000,runs-with-exp-len-1000,96,9602453,22349354
Powersort+costs,209.397403,1000000,runs-with-exp-len-1000,97,9773006,22815491
Powersort+costs,213.063076,1000000,runs-with-exp-len-1000,98,9672960,22586784
Powersort+costs,180.89232,1000000,runs-with-exp-len-1000,99,9602740,22502133
Finished input type: runs-with-exp-len-1000 Average ms: 200.45337382999998 Fastest time (ms): 170.073253 Slowest time (ms): 261.099473
Powersort+costs,268.166671,1000000,timsort-drag-minRunLen-32,1,14016096,31435938
Powersort+costs,334.656368,1000000,timsort-drag-minRunLen-32,2,14016096,31437664
Powersort+costs,256.408662,1000000,timsort-drag-minRunLen-32,3,14016096,31437567
Powersort+costs,276.210088,1000000,timsort-drag-minRunLen-32,4,14016096,31436699
Powersort+costs,272.253351,1000000,timsort-drag-minRunLen-32,5,14016096,31438681
Powersort+costs,286.689824,1000000,timsort-drag-minRunLen-32,6,14016096,31439640
Powersort+costs,268.537739,1000000,timsort-drag-minRunLen-32,7,14016096,31441322
Powersort+costs,278.673112,1000000,timsort-drag-minRunLen-32,8,14016096,31439381
Powersort+costs,293.899122,1000000,timsort-drag-minRunLen-32,9,14016096,31439009
Powersort+costs,317.175268,1000000,timsort-drag-minRunLen-32,10,14016096,31443309
Powersort+costs,331.992762,1000000,timsort-drag-minRunLen-32,11,14016096,31434774
Powersort+costs,397.55837,1000000,timsort-drag-minRunLen-32,12,14016096,31439338
Powersort+costs,330.35261,1000000,timsort-drag-minRunLen-32,13,14016096,31437655
Powersort+costs,334.037977,1000000,timsort-drag-minRunLen-32,14,14016096,31440518
Powersort+costs,353.628984,1000000,timsort-drag-minRunLen-32,15,14016096,31438986
Powersort+costs,301.659066,1000000,timsort-drag-minRunLen-32,16,14016096,31437599
Powersort+costs,353.615119,1000000,timsort-drag-minRunLen-32,17,14016096,31438515
Powersort+costs,338.256067,1000000,timsort-drag-minRunLen-32,18,14016096,31437585
Powersort+costs,336.693256,1000000,timsort-drag-minRunLen-32,19,14016096,31443929
Powersort+costs,288.154966,1000000,timsort-drag-minRunLen-32,20,14016096,31438410
Powersort+costs,359.632447,1000000,timsort-drag-minRunLen-32,21,14016096,31437455
Powersort+costs,332.707229,1000000,timsort-drag-minRunLen-32,22,14016096,31434511
Powersort+costs,331.69693,1000000,timsort-drag-minRunLen-32,23,14016096,31437999
Powersort+costs,322.752359,1000000,timsort-drag-minRunLen-32,24,14016096,31439009
Powersort+costs,443.156734,1000000,timsort-drag-minRunLen-32,25,14016096,31436344
Powersort+costs,324.585099,1000000,timsort-drag-minRunLen-32,26,14016096,31435669
Powersort+costs,334.1512,1000000,timsort-drag-minRunLen-32,27,14016096,31437766
Powersort+costs,346.568938,1000000,timsort-drag-minRunLen-32,28,14016096,31438767
Powersort+costs,343.242602,1000000,timsort-drag-minRunLen-32,29,14016096,31440454
Powersort+costs,345.100254,1000000,timsort-drag-minRunLen-32,30,14016096,31437269
