algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+PC,2.4144,10000,random-permutations,3,92040,130587
Powersort+PC,2.4678,10000,random-permutations,4,92040,130632
Powersort+PC,2.2437,10000,random-permutations,5,92040,130510
Powersort+PC,2.7242,10000,random-permutations,6,92040,130486
Powersort+PC,3.3723,10000,random-permutations,7,92040,130698
Powersort+PC,2.9301,10000,random-permutations,8,92040,130554
Powersort+PC,3.2325,10000,random-permutations,9,92040,130616
Powersort+PC,2.8759,10000,random-permutations,10,92040,130600
Powersort+PC,2.6491,10000,random-permutations,11,92040,130566
Powersort+PC,2.5655,10000,random-permutations,12,92040,130603
Powersort+PC,2.4431,10000,random-permutations,13,92040,130680
Powersort+PC,2.601,10000,random-permutations,14,92040,130657
Powersort+PC,2.7972,10000,random-permutations,15,92040,130639
Powersort+PC,2.7251,10000,random-permutations,16,92040,130596
Powersort+PC,2.6634,10000,random-permutations,17,92040,130645
Powersort+PC,2.3285,10000,random-permutations,18,92040,130605
Powersort+PC,2.408,10000,random-permutations,19,92040,130460
Powersort+PC,2.525,10000,random-permutations,20,92040,130624
Powersort+PC,2.6523,10000,random-permutations,21,92040,130653
Powersort+PC,3.3686,10000,random-permutations,22,92040,130517
Powersort+PC,3.2377,10000,random-permutations,23,92040,130603
Powersort+PC,2.8557,10000,random-permutations,24,92040,130590
Powersort+PC,2.339,10000,random-permutations,25,92040,130512
Powersort+PC,3.3492,10000,random-permutations,26,92040,130587
Powersort+PC,3.2016,10000,random-permutations,27,92040,130674
Powersort+PC,4.7112,10000,random-permutations,28,92040,130625
Powersort+PC,4.1614,10000,random-permutations,29,92040,130675
Powersort+PC,3.5906,10000,random-permutations,30,92040,130678
Powersort+PC,3.7968,10000,random-permutations,31,92040,130691
Powersort+PC,3.9696,10000,random-permutations,32,92040,130654
Powersort+PC,3.6352,10000,random-permutations,33,92040,130527
Powersort+PC,3.3167,10000,random-permutations,34,92040,130574
Powersort+PC,3.1626,10000,random-permutations,35,92040,130613
Powersort+PC,2.87,10000,random-permutations,36,92040,130505
Powersort+PC,3.1753,10000,random-permutations,37,92040,130633
Powersort+PC,2.7637,10000,random-permutations,38,92040,130592
Powersort+PC,2.7097,10000,random-permutations,39,92040,130618
Powersort+PC,2.6814,10000,random-permutations,40,92040,130529
Powersort+PC,2.6635,10000,random-permutations,41,92040,130510
Powersort+PC,2.7667,10000,random-permutations,42,92040,130519
Powersort+PC,3.1702,10000,random-permutations,43,92040,130516
Powersort+PC,2.5633,10000,random-permutations,44,92040,130596
Powersort+PC,2.6924,10000,random-permutations,45,92040,130675
Powersort+PC,2.2364,10000,random-permutations,46,92040,130475
Powersort+PC,2.4748,10000,random-permutations,47,92040,130487
Powersort+PC,2.4328,10000,random-permutations,48,92040,130657
Powersort+PC,2.7746,10000,random-permutations,49,92040,130579
Powersort+PC,2.6456,10000,random-permutations,50,92040,130623
Powersort+PC,2.7098,10000,random-permutations,51,92040,130601
Powersort+PC,2.1689,10000,random-permutations,52,92040,130574
Powersort+PC,2.3802,10000,random-permutations,53,92040,130735
Powersort+PC,2.5212,10000,random-permutations,54,92040,130690
Powersort+PC,2.3362,10000,random-permutations,55,92040,130718
Powersort+PC,2.2405,10000,random-permutations,56,92040,130578
Powersort+PC,2.2564,10000,random-permutations,57,92040,130634
Powersort+PC,2.3003,10000,random-permutations,58,92040,130543
Powersort+PC,2.7207,10000,random-permutations,59,92040,130566
Powersort+PC,2.6957,10000,random-permutations,60,92040,130654
Powersort+PC,2.6597,10000,random-permutations,61,92040,130697
Powersort+PC,2.6365,10000,random-permutations,62,92040,130628
Powersort+PC,2.625,10000,random-permutations,63,92040,130519
Powersort+PC,2.4763,10000,random-permutations,64,92040,130626
Powersort+PC,2.3652,10000,random-permutations,65,92040,130627
Powersort+PC,2.8378,10000,random-permutations,66,92040,130560
Powersort+PC,2.2753,10000,random-permutations,67,92040,130559
Powersort+PC,2.2871,10000,random-permutations,68,92040,130583
Powersort+PC,2.7002,10000,random-permutations,69,92040,130752
Powersort+PC,2.6331,10000,random-permutations,70,92040,130687
Powersort+PC,2.6306,10000,random-permutations,71,92040,130581
Powersort+PC,3.0549,10000,random-permutations,72,92040,130611
Powersort+PC,2.695,10000,random-permutations,73,92040,130677
Powersort+PC,2.728,10000,random-permutations,74,92040,130605
Powersort+PC,2.6791,10000,random-permutations,75,92040,130587
Powersort+PC,2.381,10000,random-permutations,76,92040,130548
Powersort+PC,2.2284,10000,random-permutations,77,92040,130569
Powersort+PC,2.2341,10000,random-permutations,78,92040,130626
Powersort+PC,2.3223,10000,random-permutations,79,92040,130556
Powersort+PC,2.3577,10000,random-permutations,80,92040,130530
Powersort+PC,2.3067,10000,random-permutations,81,92040,130487
Powersort+PC,2.2729,10000,random-permutations,82,92040,130600
Powersort+PC,2.2978,10000,random-permutations,83,92040,130559
Powersort+PC,2.2852,10000,random-permutations,84,92040,130542
Powersort+PC,2.3404,10000,random-permutations,85,92040,130667
Powersort+PC,2.2693,10000,random-permutations,86,92040,130611
Powersort+PC,2.3605,10000,random-permutations,87,92040,130637
Powersort+PC,2.2319,10000,random-permutations,88,92040,130531
Powersort+PC,2.2503,10000,random-permutations,89,92040,130685
Powersort+PC,2.4904,10000,random-permutations,90,92040,130615
Powersort+PC,2.2887,10000,random-permutations,91,92040,130613
Powersort+PC,2.4291,10000,random-permutations,92,92040,130566
Powersort+PC,2.2606,10000,random-permutations,93,92040,130600
Powersort+PC,2.2617,10000,random-permutations,94,92040,130583
Powersort+PC,2.2439,10000,random-permutations,95,92040,130593
Powersort+PC,2.2167,10000,random-permutations,96,92040,130553
Powersort+PC,2.4899,10000,random-permutations,97,92040,130560
Powersort+PC,2.382,10000,random-permutations,98,92040,130678
Powersort+PC,2.3231,10000,random-permutations,99,92040,130596
Finished input type: random-permutations Average ms: 2.671728 Fastest time (ms): 2.1689 Slowest time (ms): 4.7112
Powersort+PC,30.0555,100000,random-permutations,1,1220175,1636765
Powersort+PC,28.9654,100000,random-permutations,2,1220175,1636417
Powersort+PC,27.8596,100000,random-permutations,3,1220175,1636577
Powersort+PC,29.3438,100000,random-permutations,4,1220175,1636502
Powersort+PC,29.0806,100000,random-permutations,5,1220175,1636577
Powersort+PC,33.2372,100000,random-permutations,6,1220175,1636767
Powersort+PC,32.4063,100000,random-permutations,7,1220175,1636732
