algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Finished input type: random-permutations Average ms: 23.25240171 Fastest time (ms): 22.290501 Slowest time (ms): 26.223212
Power+costs,432.845918,1000000,random-permutations,1,15058251,19652313
Power+costs,435.474627,1000000,random-permutations,2,15058251,19652353
Power+costs,452.82966,1000000,random-permutations,3,15058251,19652180
Power+costs,446.470084,1000000,random-permutations,4,15058251,19652737
Power+costs,434.113868,1000000,random-permutations,5,15058251,19652858
Power+costs,441.735587,1000000,random-permutations,6,15058251,19652661
Power+costs,433.185182,1000000,random-permutations,7,15058251,19653530
Power+costs,434.943464,1000000,random-permutations,8,15058251,19652121
Power+costs,436.100243,1000000,random-permutations,9,15058251,19653333
Power+costs,452.101976,1000000,random-permutations,10,15058251,19652697
Power+costs,430.022028,1000000,random-permutations,11,15058251,19652020
Power+costs,443.793042,1000000,random-permutations,12,15058251,19652925
Power+costs,409.404751,1000000,random-permutations,13,15058251,19652299
Power+costs,413.535854,1000000,random-permutations,14,15058251,19652111
Power+costs,417.667356,1000000,random-permutations,15,15058251,19652009
Power+costs,414.468248,1000000,random-permutations,16,15058251,19652392
Power+costs,427.571323,1000000,random-permutations,17,15058251,19652381
Power+costs,599.674746,1000000,random-permutations,18,15058251,19653122
Power+costs,443.498163,1000000,random-permutations,19,15058251,19652846
Power+costs,430.795311,1000000,random-permutations,20,15058251,19652280
Power+costs,430.918258,1000000,random-permutations,21,15058251,19651788
Power+costs,442.631566,1000000,random-permutations,22,15058251,19653058
Power+costs,430.083713,1000000,random-permutations,23,15058251,19652528
Power+costs,430.317153,1000000,random-permutations,24,15058251,19653258
Power+costs,432.280139,1000000,random-permutations,25,15058251,19652011
Power+costs,435.190726,1000000,random-permutations,26,15058251,19653031
Power+costs,433.003888,1000000,random-permutations,27,15058251,19652048
Power+costs,430.8539,1000000,random-permutations,28,15058251,19652150
Power+costs,433.689953,1000000,random-permutations,29,15058251,19652147
Power+costs,430.32653,1000000,random-permutations,30,15058251,19653182
Power+costs,431.53956,1000000,random-permutations,31,15058251,19651729
Power+costs,432.302795,1000000,random-permutations,32,15058251,19653505
Power+costs,434.473785,1000000,random-permutations,33,15058251,19653177
Power+costs,431.94581,1000000,random-permutations,34,15058251,19652833
Power+costs,430.089673,1000000,random-permutations,35,15058251,19652328
Power+costs,433.342878,1000000,random-permutations,36,15058251,19652655
Power+costs,434.240418,1000000,random-permutations,37,15058251,19652208
Power+costs,434.801691,1000000,random-permutations,38,15058251,19652972
Power+costs,432.263112,1000000,random-permutations,39,15058251,19652554
Power+costs,442.028485,1000000,random-permutations,40,15058251,19652770
Power+costs,439.262071,1000000,random-permutations,41,15058251,19653800
Power+costs,429.047181,1000000,random-permutations,42,15058251,19652753
Power+costs,428.715437,1000000,random-permutations,43,15058251,19652085
Power+costs,442.29275,1000000,random-permutations,44,15058251,19653577
Power+costs,438.043265,1000000,random-permutations,45,15058251,19651393
Power+costs,432.944413,1000000,random-permutations,46,15058251,19652631
Power+costs,434.680698,1000000,random-permutations,47,15058251,19652800
Power+costs,433.85778,1000000,random-permutations,48,15058251,19652923
Power+costs,456.495654,1000000,random-permutations,49,15058251,19652066
Power+costs,427.372925,1000000,random-permutations,50,15058251,19653638
Power+costs,410.107323,1000000,random-permutations,51,15058251,19651495
Power+costs,425.066234,1000000,random-permutations,52,15058251,19653267
Power+costs,407.621415,1000000,random-permutations,53,15058251,19652540
Power+costs,427.735445,1000000,random-permutations,54,15058251,19652317
Power+costs,426.702737,1000000,random-permutations,55,15058251,19652254
Power+costs,428.824332,1000000,random-permutations,56,15058251,19651829
Power+costs,428.47842,1000000,random-permutations,57,15058251,19652415
Power+costs,425.856627,1000000,random-permutations,58,15058251,19651880
Power+costs,465.272552,1000000,random-permutations,59,15058251,19653017
Power+costs,431.69475,1000000,random-permutations,60,15058251,19652020
Power+costs,434.761285,1000000,random-permutations,61,15058251,19652080
Power+costs,449.104773,1000000,random-permutations,62,15058251,19652279
