algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Timsort+xint,12.861167,10000,runs-with-exp-len-1000,28,34622,52973
Timsort+xint,13.455382,10000,runs-with-exp-len-1000,29,37984,53951
Timsort+xint,11.397206,10000,runs-with-exp-len-1000,30,31238,48813
Timsort+xint,11.704255,10000,runs-with-exp-len-1000,31,30952,50021
Timsort+xint,10.150437,10000,runs-with-exp-len-1000,32,28389,43466
Timsort+xint,11.236003,10000,runs-with-exp-len-1000,33,28682,47762
Timsort+xint,12.199048,10000,runs-with-exp-len-1000,34,26924,46719
Timsort+xint,13.567281,10000,runs-with-exp-len-1000,35,36322,53441
Timsort+xint,16.874014,10000,runs-with-exp-len-1000,36,45249,63190
Timsort+xint,12.267986,10000,runs-with-exp-len-1000,37,30689,50378
Timsort+xint,13.656073,10000,runs-with-exp-len-1000,38,34473,54431
Timsort+xint,15.353688,10000,runs-with-exp-len-1000,39,38029,57531
Timsort+xint,11.080801,10000,runs-with-exp-len-1000,40,32795,46799
Timsort+xint,14.101328,10000,runs-with-exp-len-1000,41,32378,52341
Timsort+xint,12.629418,10000,runs-with-exp-len-1000,42,26987,46977
Timsort+xint,14.508362,10000,runs-with-exp-len-1000,43,36819,56462
Timsort+xint,11.781171,10000,runs-with-exp-len-1000,44,28172,47282
Timsort+xint,15.122649,10000,runs-with-exp-len-1000,45,35659,54782
Timsort+xint,14.836801,10000,runs-with-exp-len-1000,46,37866,53076
Timsort+xint,13.017041,10000,runs-with-exp-len-1000,47,33048,47806
Timsort+xint,12.37095,10000,runs-with-exp-len-1000,48,31574,50793
Timsort+xint,14.945681,10000,runs-with-exp-len-1000,49,39660,58749
Timsort+xint,12.949746,10000,runs-with-exp-len-1000,50,41943,54556
Timsort+xint,10.281121,10000,runs-with-exp-len-1000,51,24075,44054
Timsort+xint,13.454522,10000,runs-with-exp-len-1000,52,34846,53928
Timsort+xint,13.467005,10000,runs-with-exp-len-1000,53,33522,50201
Timsort+xint,15.434335,10000,runs-with-exp-len-1000,54,40639,60280
Timsort+xint,10.361438,10000,runs-with-exp-len-1000,55,28342,43977
Timsort+xint,11.549039,10000,runs-with-exp-len-1000,56,32377,49017
Timsort+xint,14.409679,10000,runs-with-exp-len-1000,57,37371,57324
Timsort+xint,12.460005,10000,runs-with-exp-len-1000,58,32337,52231
Timsort+xint,12.720879,10000,runs-with-exp-len-1000,59,32844,52762
Timsort+xint,11.601808,10000,runs-with-exp-len-1000,60,29417,49396
Timsort+xint,13.330452,10000,runs-with-exp-len-1000,61,34229,54003
Timsort+xint,11.82956,10000,runs-with-exp-len-1000,62,29046,48508
Timsort+xint,10.609867,10000,runs-with-exp-len-1000,63,28883,45990
Timsort+xint,9.744313,10000,runs-with-exp-len-1000,64,24793,44744
Timsort+xint,13.116635,10000,runs-with-exp-len-1000,65,41522,57637
Timsort+xint,11.461472,10000,runs-with-exp-len-1000,66,32601,52438
Timsort+xint,8.088535,10000,runs-with-exp-len-1000,67,20261,40252
Timsort+xint,11.021263,10000,runs-with-exp-len-1000,68,25167,44655
Timsort+xint,13.924393,10000,runs-with-exp-len-1000,69,35313,55255
Timsort+xint,13.427245,10000,runs-with-exp-len-1000,70,40888,55329
Timsort+xint,13.957275,10000,runs-with-exp-len-1000,71,37709,56237
Timsort+xint,11.758389,10000,runs-with-exp-len-1000,72,29821,49639
Timsort+xint,14.423056,10000,runs-with-exp-len-1000,73,39268,59029
Timsort+xint,12.718554,10000,runs-with-exp-len-1000,74,32638,51695
Timsort+xint,12.548558,10000,runs-with-exp-len-1000,75,32142,51788
Timsort+xint,10.714876,10000,runs-with-exp-len-1000,76,28358,44688
Timsort+xint,14.072493,10000,runs-with-exp-len-1000,77,36401,56379
Timsort+xint,13.892039,10000,runs-with-exp-len-1000,78,36284,56045
Timsort+xint,13.016431,10000,runs-with-exp-len-1000,79,33382,50167
Timsort+xint,12.484345,10000,runs-with-exp-len-1000,80,30046,49680
Timsort+xint,11.551406,10000,runs-with-exp-len-1000,81,27726,46590
Timsort+xint,12.686959,10000,runs-with-exp-len-1000,82,33587,53562
Timsort+xint,10.045863,10000,runs-with-exp-len-1000,83,22778,42760
Timsort+xint,9.638941,10000,runs-with-exp-len-1000,84,22640,42623
Timsort+xint,14.609189,10000,runs-with-exp-len-1000,85,34387,54149
Timsort+xint,13.143272,10000,runs-with-exp-len-1000,86,38004,53544
Timsort+xint,13.525985,10000,runs-with-exp-len-1000,87,36400,55969
Timsort+xint,10.500681,10000,runs-with-exp-len-1000,88,24541,44532
Timsort+xint,13.234415,10000,runs-with-exp-len-1000,89,40481,54674
Timsort+xint,13.095042,10000,runs-with-exp-len-1000,90,34645,54621
Timsort+xint,8.664341,10000,runs-with-exp-len-1000,91,28927,40745
Timsort+xint,14.292085,10000,runs-with-exp-len-1000,92,38646,57365
Timsort+xint,10.844301,10000,runs-with-exp-len-1000,93,26212,45870
Timsort+xint,13.141366,10000,runs-with-exp-len-1000,94,39564,54760
Timsort+xint,13.736769,10000,runs-with-exp-len-1000,95,36792,56599
Timsort+xint,10.695844,10000,runs-with-exp-len-1000,96,24909,44899
Timsort+xint,12.15227,10000,runs-with-exp-len-1000,97,30759,50743
Timsort+xint,14.856359,10000,runs-with-exp-len-1000,98,40176,60002
Timsort+xint,11.458595,10000,runs-with-exp-len-1000,99,29440,49228
Finished input type: runs-with-exp-len-1000 Average ms: 12.433216250000001 Fastest time (ms): 8.088535 Slowest time (ms): 16.874014
Timsort+xint,228.479407,100000,runs-with-exp-len-1000,1,681580,874404
Timsort+xint,248.411201,100000,runs-with-exp-len-1000,2,687538,846531
Timsort+xint,240.856417,100000,runs-with-exp-len-1000,3,639221,836165
Timsort+xint,232.867785,100000,runs-with-exp-len-1000,4,629255,820389
Timsort+xint,233.537067,100000,runs-with-exp-len-1000,5,639759,815927
